Time,dTEC,ipplat,ipplon,anomaly,forecast,IPP_alt,IPP_x,IPP_y,IPP_z,distance_to_earthquake
2023-02-01 04:51:22,0.007964737,37.75243,21.67491,,,350000,4949452.060820612,1967116.0173398603,4098041.6668402953,1522.2510521149209
2023-02-01 04:51:27,0.026491061,37.75512,21.67462,,,350000,4949282.78848084,1967019.7340548842,4098290.7215687074,1522.2629976425003
2023-02-01 04:51:32,0.007751707,37.76747,21.65894,,,350000,4948997.829664951,1965338.3404560834,4099434.0364287924,1523.5729396078561
2023-02-01 04:51:37,0.007943334,37.77016,21.65865,,,350000,4948828.467290828,1965242.0851301874,4099683.0411259034,1523.5851794043342
2023-02-01 04:51:42,0.01992429,37.77284,21.65836,,,350000,4948659.759767653,1965146.0919513856,4099931.111254601,1523.597526253609
2023-02-01 04:51:47,0.013887619,37.77553,21.65808,,,350000,4948490.030889009,1965050.695151682,4100180.0980839496,1523.6090089717352
2023-02-01 04:51:52,0.027245556,37.77821,21.65779,,,350000,4948321.299928585,1964954.6968212991,4100428.1504102037,1523.6214724595866
2023-02-01 04:51:57,0.01358043,37.7809,21.6575,,,350000,4948151.890495486,1964858.4311705744,4100677.119369578,1523.6339463901838
2023-02-01 04:52:02,0.007355268,37.7932,21.6418,,,350000,4947869.781514611,1963176.9982018748,4101815.4135590736,1524.948005801632
2023-02-01 04:52:07,-0.011301713,37.79588,21.64151,,,350000,4947700.949309819,1963081.025371386,4102063.407290819,1524.9608186490054
2023-02-01 04:52:12,0.003249904,37.79856,21.64122,,,350000,4947532.105400971,1962985.0499917278,4102311.3921334846,1524.973689629748
2023-02-01 04:52:17,0.007231331,37.80123,21.64093,,,350000,4947363.916939586,1962889.336758518,4102558.4428196414,1524.9866649587862
2023-02-01 04:52:22,-0.011311826,37.80391,21.64064,,,350000,4947195.04966547,1962793.3562941854,4102806.4099156787,1524.9996519820259
2023-02-01 04:52:27,-0.01077536,37.80659,21.64034,,,350000,4947026.513243519,1962696.5098626686,4103054.3681209954,1525.013571020118
2023-02-01 04:52:32,-0.003113666,37.81884,21.62464,,,350000,4946746.5741420025,1961016.7647006684,4104187.64595958,1526.3299617013347
2023-02-01 04:52:37,-0.005559243,37.82151,21.62434,,,350000,4946578.615658455,1960920.211198642,4104434.6296097958,1526.3442142906433
2023-02-01 04:52:42,0.012935511,37.82418,21.62404,,,350000,4946410.645523348,1960823.6552374552,4104681.604431947,1526.3585244603028
2023-02-01 04:52:47,0.009367998,37.82685,21.62375,,,350000,4946242.321525493,1960727.9600996037,4104928.570425493,1526.3720184790964
2023-02-01 04:52:52,-0.00958718,37.82953,21.62345,,,350000,4946073.660445506,1960631.134530475,4105176.4525064942,1526.386399795066
2023-02-01 04:52:57,0.000623781,37.8322,21.62315,,,350000,4945905.6553327665,1960534.5711519318,4105423.400808132,1526.4008829379163
2023-02-01 04:53:02,0.015627187,37.84439,21.60744,,,350000,4945628.902047175,1958855.9148741586,4106550.741720543,1527.7204848732924
2023-02-01 04:53:07,-0.004319554,37.84705,21.60714,,,350000,4945461.47593171,1958759.6444651494,4106796.716170829,1527.7352961212014
2023-02-01 04:53:12,0.000395669,37.84972,21.60684,,,350000,4945293.370209049,1958663.1070393363,4107043.60652039,1527.7501219295723
2023-02-01 04:53:17,0.016576771,37.85239,21.60654,,,350000,4945125.252837632,1958566.5671607084,4107290.4880361687,1527.765005248755
2023-02-01 04:53:22,0.003239074,37.85505,21.60624,,,350000,4944957.791942682,1958470.289443127,4107536.436117319,1527.779988157333
2023-02-01 04:53:27,0.007420202,37.85772,21.60593,,,350000,4944789.993117072,1958372.8816436916,4107783.299996996,1527.7958597479383
2023-02-01 04:53:32,0.008782788,37.86985,21.59021,,,350000,4944516.432153963,1956695.3140995027,4108904.708912316,1529.1186314446095
2023-02-01 04:53:37,0.010275869,37.87251,21.5899,,,350000,4944349.212715314,1956598.1994988269,4109150.59942602,1529.134826881042
2023-02-01 04:53:42,0.024939092,37.87517,21.5896,,,350000,4944181.640205678,1956501.945456846,4109396.4811674003,1529.1502059396455
2023-02-01 04:53:47,0.008217311,37.87783,21.58929,,,350000,4944014.397590189,1956404.8260996705,4109642.354135927,1529.1665153188235
2023-02-01 04:53:52,0.01211599,37.88049,21.58899,,,350000,4943846.801938103,1956308.567243404,4109888.2183310604,1529.1820083657774
2023-02-01 04:53:57,0.011174801,37.88316,21.58868,,,350000,4943678.86751648,1956211.1785542602,4110134.998004212,1529.1983917579655
2023-02-01 04:54:02,0.004616828,37.89522,21.57295,,,350000,4943409.17398918,1954534.964141603,4111249.5555852773,1530.5243319268861
2023-02-01 04:54:07,-0.003211535,37.89788,21.57264,,,350000,4943241.819711375,1954437.868784506,4111495.3624103568,1530.5410348365647
2023-02-01 04:54:12,0.001194918,37.90053,21.57233,,,350000,4943075.12280758,1954341.0355593818,4111740.236421638,1530.5578332794094
2023-02-01 04:54:17,0.015196606,37.90319,21.57202,,,350000,4942907.7453825055,1954243.9354992823,4111986.025724335,1530.5746497525338
2023-02-01 04:54:22,0.008831361,37.90585,21.57171,,,350000,4942740.356363465,1954146.8330820396,4112231.8062485405,1530.591523112768
2023-02-01 04:54:27,0.00678193,37.9085,21.5714,,,350000,4942573.624844076,1954049.9928344905,4112476.654056231,1530.6084913506481
2023-02-01 04:54:32,-0.006631528,37.91116,21.57109,,,350000,4942406.212679676,1953952.8857162078,4112722.4170548553,1530.6254782622927
2023-02-01 04:54:37,0.000725464,37.92316,21.55534,,,350000,4942139.989015129,1952276.9283286657,4113831.013154688,1531.9555973911827
2023-02-01 04:54:42,-0.000954101,37.92581,21.55503,,,350000,4941973.158071232,1952180.1146202236,4114075.804034463,1531.9728981499284
2023-02-01 04:54:47,0.006958384,37.92846,21.55472,,,350000,4941806.315618554,1952083.2985847648,4114320.586197115,1531.9902552960912
2023-02-01 04:54:52,0.008317447,37.93111,21.5544,,,350000,4941639.802343248,1951985.617743793,4114565.359642113,1532.0085416902955
2023-02-01 04:54:57,0.00591663,37.93376,21.55409,,,350000,4941472.9368570605,1951888.797084396,4114810.124368929,1532.0260115798267
2023-02-01 04:55:02,0.003015899,37.93641,21.55377,,,350000,4941306.400514927,1951791.1116783272,4115054.8803770314,1532.0444106625953
2023-02-01 04:55:07,0.005979534,37.94835,21.53802,,,350000,4941043.048230771,1950117.1051274342,4116157.559669699,1533.3766997290295
2023-02-01 04:55:12,-9.5862e-05,37.951,21.5377,,,350000,4940876.423956745,1950019.4488484694,4116402.2676660744,1533.3953723968623
2023-02-01 04:55:17,0.002952335,37.95364,21.53738,,,350000,4940710.458074431,1949922.0547049353,4116646.043563207,1533.4141359299606
2023-02-01 04:55:22,-0.007541231,37.95629,21.53707,,,350000,4940543.470452985,1949825.2562002477,4116890.73414767,1533.4320482674393
2023-02-01 04:55:27,-0.004254495,37.95893,21.53675,,,350000,4940377.481632332,1949727.8575391856,4117134.4926975477,1533.4509237079767
2023-02-01 04:55:32,-7.2867e-05,37.96158,21.53643,,,350000,4940210.811299029,1949630.1922059373,4117379.165867992,1533.4698210252636
2023-02-01 04:55:37,-0.008192136,37.96422,21.53611,,,350000,4940044.79952429,1949532.7890576278,4117622.9070685166,1533.4888083389644
2023-02-01 04:55:42,-0.007189168,37.9761,21.52035,,,350000,4939784.5899169715,1947859.9020225317,4118719.63530743,1534.824315196205
2023-02-01 04:55:47,-0.012122703,37.97874,21.52002,,,350000,4939618.830745244,1947761.6659582271,4118963.3288766406,1534.8444450826746
2023-02-01 04:55:52,-0.023924358,37.98137,21.5197,,,350000,4939453.390585385,1947664.5541731336,4119206.0907513704,1534.8637907414989
2023-02-01 04:55:57,-0.021636823,37.98401,21.51938,,,350000,4939287.268580181,1947567.1758112686,4119449.7670290014,1534.8831594607116
2023-02-01 04:56:02,-0.006657266,37.98665,21.51905,,,350000,4939121.47501837,1947468.9331782968,4119693.4346436537,1534.9034563172454
2023-02-01 04:56:07,-0.023850726,37.98929,21.51873,,,350000,4938955.3300882215,1947371.5503821243,4119937.093594804,1534.9229365288309
2023-02-01 04:56:12,-0.016554217,38.00111,21.50296,,,350000,4938698.3456425825,1945699.7512199837,4121027.914929142,1536.2614037701005
2023-02-01 04:56:17,-0.010848325,38.00374,21.50264,,,350000,4938532.784464655,1945602.6620907788,4121270.6036642273,1536.2811827755506
2023-02-01 04:56:22,-0.013253212,38.00637,21.50231,,,350000,4938367.551471565,1945504.7088512115,4121513.2837979635,1536.3018892566893
2023-02-01 04:56:27,-0.018646109,38.009,21.50198,,,350000,4938202.307074873,1945406.75346705,4121755.955329835,1536.322650950461
2023-02-01 04:56:32,-0.006379721,38.01164,21.50165,,,350000,4938036.38030266,1945308.5316133164,4121999.5409156443,1536.3434376774644
2023-02-01 04:56:37,-0.009520525,38.01427,21.50132,,,350000,4937871.113058478,1945210.5719291896,4122242.1952095274,1536.3643100025079
2023-02-01 04:56:42,-0.010526169,38.01691,21.50099,,,350000,4937705.163356817,1945112.3457525524,4122485.7634907626,1536.385207783167
2023-02-01 04:56:47,0.002246427,38.02866,21.48522,,,350000,4937451.666858378,1943442.7919360097,4123569.721695519,1537.7259626248665
2023-02-01 04:56:52,0.002872271,38.03128,21.48489,,,350000,4937286.97273572,1943345.1238842832,4123811.39789154,1537.7471833128623
2023-02-01 04:56:57,-0.010511698,38.03391,21.48456,,,350000,4937121.5959069915,1943247.1894599465,4124053.987925398,1537.7684301989711
2023-02-01 04:57:02,-0.034334413,38.03654,21.48422,,,350000,4936956.546820792,1943148.3912358824,4124296.5693519856,1537.7906041584436
2023-02-01 04:57:07,-0.005567879,38.03916,21.48389,,,350000,4936791.818643009,1943050.7168449918,4124538.2198569803,1537.8119893867822
2023-02-01 04:57:12,-0.00928427,38.04179,21.48356,,,350000,4936626.407636566,1942952.776047402,4124780.7841002117,1537.8334014438335
2023-02-01 04:57:17,-0.015210932,38.05348,21.46778,,,350000,4936376.15062096,1941284.3091868793,4125858.8456997597,1539.1770329916114
2023-02-01 04:57:22,0.00288802,38.0561,21.46744,,,350000,4936211.663684088,1941185.800753499,4126100.4409599463,1539.1996057689616
2023-02-01 04:57:27,-0.002491101,38.05872,21.46711,,,350000,4936046.826612652,1941088.1517710765,4126342.0276738713,1539.2213614024854
2023-02-01 04:57:32,0.009480848,38.06135,21.46677,,,350000,4935881.645108459,1940989.3749940242,4126584.527878725,1539.2440169435667
2023-02-01 04:57:37,-0.012580962,38.06397,21.46643,,,350000,4935717.124096069,1940890.8603660879,4126826.097465974,1539.2667537296306
2023-02-01 04:57:42,-0.005026929,38.06659,21.4661,,,350000,4935552.253001504,1940793.2051037897,4127067.6585054295,1539.2886734439894
2023-02-01 04:57:47,-0.020173123,38.06921,21.46576,,,350000,4935387.709306746,1940694.6863459412,4127309.2109965817,1539.3115194240797
2023-02-01 04:57:52,-0.033025186,38.08083,21.44997,,,350000,4935141.295162865,1939027.602238764,4128380.4209103994,1540.6582183374283
2023-02-01 04:57:57,-0.028679329,38.08345,21.44963,,,350000,4934976.665231548,1938929.1133764887,4128621.9269316276,1540.6813226493446
2023-02-01 04:58:02,-0.023746036,38.08606,21.44929,,,350000,4934812.696288633,1938830.8866220317,4128862.50267146,1540.7045060767546
2023-02-01 04:58:07,-0.029091564,38.08868,21.44895,,,350000,4934648.04370233,1938732.3936807078,4129103.991621651,1540.7277192110746
2023-02-01 04:58:12,-0.038661041,38.0913,21.44861,,,350000,4934483.379768446,1938633.8986945904,4129345.4720192393,1540.7509868584407
2023-02-01 04:58:17,-0.026528367,38.09391,21.44826,,,350000,4934319.715285189,1938534.8046506073,4129586.0222317143,1540.775204382893
2023-02-01 04:58:22,-0.050753416,38.09653,21.44792,,,350000,4934155.028680942,1938436.3056161788,4129827.485555215,1540.7985808099436
2023-02-01 04:58:27,-0.043029135,38.10808,21.43212,,,350000,4933912.465132809,1936770.6040047572,4130891.849751004,1542.1482990738705
2023-02-01 04:58:32,-0.032385044,38.11069,21.43178,,,350000,4933748.365370433,1936672.3991387652,4131132.345381426,1542.1719542094395
2023-02-01 04:58:37,-0.033257938,38.1133,21.43144,,,350000,4933584.254344515,1936574.192256585,4131372.8325201585,1542.1956633666257
2023-02-01 04:58:42,-0.039437387,38.11591,21.43109,,,350000,4933420.470034098,1936475.1223142708,4131613.311166695,1542.2202977446616
2023-02-01 04:58:47,-0.036640337,38.11852,21.43075,,,350000,4933256.336464857,1936376.9114293524,4131853.7813205314,1542.244114909991
2023-02-01 04:58:52,-0.035112107,38.12114,21.4304,,,350000,4933091.856624781,1936277.5734030176,4132095.164273879,1542.2688353179558
2023-02-01 04:58:57,-0.034230896,38.12375,21.43005,,,350000,4932928.038399472,1936178.4975469066,4132335.6174082644,1542.2936318114685
2023-02-01 04:59:02,-0.030425278,38.13523,21.41425,,,350000,4932688.995794722,1934515.0390118891,4133393.141834768,1543.6454508373122
2023-02-01 04:59:07,-0.025867807,38.13783,21.4139,,,350000,4932525.765212784,1934416.2574290491,4133632.6280229962,1543.6705203105985
2023-02-01 04:59:12,-0.020712812,38.14044,21.41355,,,350000,4932361.850096138,1934317.20986075,4133873.0268312953,1543.6956227402766
2023-02-01 04:59:17,-0.013562306,38.14304,21.4132,,,350000,4932198.597046538,1934218.4244068153,4134112.4961227034,1543.7207993654245
2023-02-01 04:59:22,-0.031116878,38.14565,21.41286,,,350000,4932034.321813473,1934120.2337479221,4134352.877968192,1543.745138443708
2023-02-01 04:59:27,-0.021835401,38.14825,21.4125,,,350000,4931871.383864989,1934020.5836218235,4134592.3303607805,1543.7712931266612
2023-02-01 04:59:32,-0.005277328,38.15086,21.41215,,,350000,4931707.423651874,1933921.5282688646,4134832.695241449,1543.7966106765768
2023-02-01 04:59:37,-0.016992195,38.16228,21.39634,,,350000,4931471.574488955,1932259.1872097936,4135884.3067502626,1545.1513348719207
2023-02-01 04:59:42,-0.015839722,38.16487,21.39599,,,350000,4931308.876427629,1932160.690238524,4136122.7844424155,1545.1769399268371
2023-02-01 04:59:47,-0.008494514,38.16747,21.39564,,,350000,4931145.493425692,1932061.9273613116,4136362.1744769583,1545.2025794663214
2023-02-01 04:59:52,-0.03624976,38.17007,21.39528,,,350000,4930982.4364041835,1931962.3019418423,4136601.556073882,1545.2291430853827
2023-02-01 04:59:57,0.001957864,38.17267,21.39493,,,350000,4930819.030963952,1931863.5352464875,4136840.9292326863,1545.2548893834241
2023-02-01 05:00:02,-0.010613206,38.17527,21.39458,,,350000,4930655.614313633,1931764.7666283033,4137080.293952875,1545.280689070265
2023-02-01 05:00:07,-0.008602523,38.17787,21.39422,,,350000,4930492.52359277,1931665.1355543681,4137319.6502339486,1545.3074127451362
2023-02-01 05:00:12,-0.010175026,38.18922,21.3784,,,350000,4930260.54903242,1930004.1755994847,4138364.433618249,1546.6650162120013
2023-02-01 05:00:17,-0.004151249,38.19181,21.37805,,,350000,4930097.710639148,1929905.699503647,4138602.824201004,1546.6911325145597
2023-02-01 05:00:22,-0.011798315,38.1944,21.37769,,,350000,4929935.197933748,1929806.36107662,4138841.2064062953,1546.7181721733002
2023-02-01 05:00:27,-0.016659539,38.197,21.37733,,,350000,4929771.9997267295,1929706.7568481248,4139080.50057966,1546.74524839956
2023-02-01 05:00:32,-0.008953433,38.19959,21.37698,,,350000,4929609.127878473,1929608.2751133556,4139318.865996195,1546.7715235602732
2023-02-01 05:00:37,-0.021590399,38.20218,21.37662,,,350000,4929446.581667059,1929508.9311336721,4139557.2230337863,1546.798721984901
2023-02-01 05:00:42,-0.00101074,38.20478,21.37626,,,350000,4929283.349832757,1929409.3213202378,4139796.4919407954,1546.8259575927518
2023-02-01 05:00:47,-0.016761654,38.21606,21.36043,,,350000,4929055.257765132,1927749.7420302953,4140834.453091433,1548.1863938598967
2023-02-01 05:00:52,-0.005503535,38.21864,21.36007,,,350000,4928893.290611361,1927650.6907399711,4141071.8367596506,1548.2139029297741
2023-02-01 05:00:57,-0.00542468,38.22123,21.35971,,,350000,4928730.637593247,1927551.3737406947,4141310.1321532284,1548.2414498657693
2023-02-01 05:01:02,-0.001361284,38.22382,21.35935,,,350000,4928567.973416524,1927452.054909584,4141548.419163753,1548.2690495718653
2023-02-01 05:01:07,0.008082654,38.22641,21.35899,,,350000,4928405.298081486,1927352.7342469757,4141786.697790735,1548.2967020450549
2023-02-01 05:01:12,-0.003480667,38.22899,21.35863,,,350000,4928243.286497082,1927253.6756850192,4142024.048087476,1548.324421151896
2023-02-01 05:01:17,0.02050895,38.23158,21.35826,,,350000,4928080.92523877,1927153.4912590848,4142262.3099782676,1548.3530490181836
2023-02-01 05:01:22,0.006467994,38.24279,21.34243,,,350000,4927856.387412964,1925496.1521519672,4143293.4549069633,1549.7154011620682
2023-02-01 05:01:27,3.8649e-05,38.24538,21.34207,,,350000,4927693.605601834,1925396.8586618286,4143531.67211516,1549.7433995199756
2023-02-01 05:01:32,0.004171391,38.24796,21.3417,,,350000,4927531.823934462,1925296.9671733903,4143768.961226674,1549.772333006561
2023-02-01 05:01:37,0.019798987,38.25054,21.34134,,,350000,4927369.695147158,1925197.9339261106,4144006.242014711,1549.8004488216636
2023-02-01 05:01:42,0.021152194,38.25312,21.34097,,,350000,4927207.891278347,1925098.0389155354,4144243.5144787827,1549.8294867794107
2023-02-01 05:01:47,0.01444186,38.2557,21.34061,,,350000,4927045.740324901,1924999.0020902525,4144480.778618404,1549.8577071161287
2023-02-01 05:01:52,0.005412819,38.25828,21.34024,,,350000,4926883.914255808,1924899.103558885,4144718.0344330887,1549.886849532642
2023-02-01 05:01:57,0.001362591,38.26087,21.33987,,,350000,4926721.40160324,1924798.9393833966,4144956.201470065,1549.916032682694
2023-02-01 05:02:02,0.015953384,38.272,21.32403,,,350000,4926501.36527478,1923143.2762362524,4145979.5805264167,1551.281321551678
2023-02-01 05:02:07,0.019845488,38.27458,21.32367,,,350000,4926339.1085647335,1923044.2667362415,4146216.783734341,1551.3098834318605
2023-02-01 05:02:12,0.025459179,38.27715,21.3233,,,350000,4926177.852196186,1922944.659457437,4146453.059269856,1551.3393774776043
2023-02-01 05:02:17,0.014787512,38.27973,21.32293,,,350000,4926015.908964805,1922844.7866501512,4146690.2458525957,1551.368913124625
2023-02-01 05:02:22,0.005839328,38.2823,21.32256,,,350000,4925854.630504551,1922745.175922951,4146926.504826399,1551.3985108350994
2023-02-01 05:02:27,0.016623643,38.28488,21.32219,,,350000,4925692.665101094,1922645.2996464048,4147163.674782018,1551.4281505521028
2023-02-01 05:02:32,0.009728156,38.28746,21.32182,,,350000,4925530.688591757,1922545.4216303357,4147400.8364072056,1551.457842402424
2023-02-01 05:02:37,-0.003358457,38.29852,21.30597,,,350000,4925314.559877181,1920891.137278332,4148417.411599185,1552.8258214706775
2023-02-01 05:02:42,0.008723557,38.30109,21.3056,,,350000,4925153.1760343285,1920791.5541438912,4148653.610130514,1552.8557562951721
2023-02-01 05:02:47,-0.003081473,38.30366,21.30523,,,350000,4924991.781167911,1920691.9692963173,4148889.8003928373,1552.8857427772673
2023-02-01 05:02:52,-0.002290841,38.30623,21.30485,,,350000,4924830.7104847515,1920591.5231908653,4149125.9823856717,1552.9166502429543
2023-02-01 05:02:57,0.012338232,38.3088,21.30448,,,350000,4924669.29355469,1920491.9349462045,4149362.156108541,1552.9467400018457
2023-02-01 05:03:02,0.017985799,38.31137,21.30411,,,350000,4924507.865601922,1920392.344989417,4149598.321560962,1552.9768814087274
2023-02-01 05:03:07,0.016205085,38.31394,21.30373,,,350000,4924346.761780973,1920291.8938602223,4149834.478742456,1553.0079437029872
2023-02-01 05:03:12,0.020502789,38.31652,21.30336,,,350000,4924184.635285317,1920192.036713761,4150071.5465037418,1553.0381810119845
2023-02-01 05:03:17,0.022807078,38.3275,21.28751,,,350000,4923972.691582025,1918540.2866125975,4151080.3695510793,1554.408122057018
2023-02-01 05:03:22,0.005420992,38.33007,21.28713,,,350000,4923811.493449422,1918439.8650908256,4151316.4748110897,1554.4394667335891
2023-02-01 05:03:27,0.02997604,38.33263,21.28675,,,350000,4923650.96106117,1918339.7056117896,4151551.653147402,1554.470869164109
2023-02-01 05:03:32,0.026924699,38.3352,21.28638,,,350000,4923489.406061957,1918240.1401114229,4151787.7418902945,1554.5014476419506
2023-02-01 05:03:37,0.011636215,38.33776,21.286,,,350000,4923328.851701834,1918139.977336513,4152022.9037728067,1554.5329525163409
2023-02-01 05:03:42,0.024629302,38.34033,21.28562,,,350000,4923167.609446652,1918039.549208694,4152258.975996667,1554.564502869127
2023-02-01 05:03:47,0.026162638,38.34289,21.28524,,,350000,4923007.033098311,1917939.3831672836,4152494.121423472,1554.5961101451335
2023-02-01 05:03:52,0.026171973,38.35381,21.26939,,,350000,4922798.002184577,1916289.6059310024,4153497.0713973693,1555.967772879601
2023-02-01 05:03:57,0.024036917,38.35637,21.26901,,,350000,4922637.343183997,1916189.4712192712,4153732.1735747634,1555.9996075483707
2023-02-01 05:04:02,0.033729449,38.35892,21.26863,,,350000,4922477.350489955,1916089.5985175152,4153966.3492173282,1556.03149755761
2023-02-01 05:04:07,0.022804512,38.36148,21.26825,,,350000,4922316.669584987,1915989.4605706583,4154201.434996296,1556.0634340852946
2023-02-01 05:04:12,0.005234013,38.36404,21.26786,,,350000,4922156.312093806,1915888.4619231834,4154436.5125592942,1556.0962903658635
2023-02-01 05:04:17,-0.001904976,38.3666,21.26748,,,350000,4921995.609227836,1915788.3207600976,4154671.5819058497,1556.1283289134083
2023-02-01 05:04:22,0.021724279,38.36916,21.2671,,,350000,4921834.895390525,1915688.17797538,4154906.6430354873,1556.1604184804962
2023-02-01 05:04:27,0.007194779,38.37172,21.26672,,,350000,4921674.170582157,1915588.0335693692,4155141.6959477323,1556.192559063763
2023-02-01 05:04:32,0.015671784,38.38256,21.25086,,,350000,4921469.67832605,1913939.9294668473,4156136.9070457094,1557.56695183765
2023-02-01 05:04:37,0.015331019,38.38511,21.25047,,,350000,4921309.882974583,1913839.2212147198,4156370.9989459137,1557.6001881738794
2023-02-01 05:04:42,0.007880073,38.38766,21.25009,,,350000,4921149.742688321,1913739.3703255635,4156605.0826898706,1557.6326065157903
2023-02-01 05:04:47,-0.007146605,38.39022,21.2497,,,350000,4920989.247669212,1913638.3953742099,4156840.076204532,1557.66594186395
2023-02-01 05:04:52,0.009682297,38.39277,21.24932,,,350000,4920829.085547583,1913538.5413124748,4157074.1436025947,1557.6984614604996
2023-02-01 05:04:57,0.011483956,38.39532,21.24893,,,350000,4920669.246495435,1913437.82683742,4157308.2028430016,1557.7318999853335
2023-02-01 05:05:02,0.018284209,38.39788,21.24854,,,350000,4920508.718562695,1913336.8472006912,4157543.171756608,1557.7653876036402
2023-02-01 05:05:07,0.026978255,38.40043,21.24816,,,350000,4920348.523701457,1913236.988401807,4157777.214648303,1557.7980589404697
2023-02-01 05:05:12,0.024991457,38.41119,21.2323,,,350000,4920148.245907237,1911591.4154838754,4158764.6940137525,1559.1742595542141
2023-02-01 05:05:17,0.01993034,38.41374,21.23191,,,350000,4919988.3029935695,1911490.7295485898,4158998.6943131825,1559.2080203481378
2023-02-01 05:05:22,0.017072993,38.41629,21.23152,,,350000,4919828.349158311,1911390.0420801076,4159232.6864511077,1559.2418315475195
2023-02-01 05:05:27,0.045604665,38.41883,21.23113,,,350000,4919669.062754414,1911289.6166185315,4159465.752858779,1559.2756930350301
2023-02-01 05:05:32,0.04870637,38.42138,21.23074,,,350000,4919509.087116947,1911188.9260949534,4159699.728704296,1559.3096048326402
2023-02-01 05:05:37,0.035537386,38.42393,21.23035,,,350000,4919349.100558725,1911088.2340391972,4159933.696386902,1559.343567025216
2023-02-01 05:05:42,0.036524452,38.42648,21.22996,,,350000,4919189.103080028,1910987.540451602,4160167.6559061324,1559.3775796092502
2023-02-01 05:05:47,0.051046275,38.42903,21.22957,,,350000,4919029.094681132,1910886.845332509,4160401.607261514,1559.4116425812254
2023-02-01 05:05:52,0.053332323,38.43971,21.2137,,,350000,4918833.37484543,1909242.9440098226,4161381.361876393,1560.7904668620247
2023-02-01 05:05:57,0.060303531,38.44225,21.21331,,,350000,4918673.963563949,1909142.544191201,4161614.353594094,1560.8247466087703
2023-02-01 05:06:02,0.042308197,38.44479,21.21292,,,350000,4918514.541443728,1909042.1428663584,4161847.3372089784,1560.8590762760757
2023-02-01 05:06:07,0.046228787,38.44733,21.21253,,,350000,4918355.108485046,1908941.740035633,4162080.3127205884,1560.8934558604321
2023-02-01 05:06:12,0.044897332,38.44988,21.21213,,,350000,4918195.318937003,1908840.2138163096,4162314.1973069627,1560.9287555673739
2023-02-01 05:06:17,0.027912231,38.45242,21.21174,,,350000,4918035.864244724,1908739.807992459,4162547.1565787247,1560.9632351463388
2023-02-01 05:06:22,0.02663145,38.45496,21.21134,,,350000,4917876.731835151,1908638.5423323556,4162780.1077458216,1560.998632378844
2023-02-01 05:06:27,0.023977924,38.4575,21.21095,,,350000,4917717.255450356,1908538.1335269357,4163013.05080779,1561.0332117370797
2023-02-01 05:06:32,0.046341854,38.46811,21.19508,,,350000,4917525.091374208,1906896.4977441223,4163986.004845228,1562.4137421430473
2023-02-01 05:06:37,0.026813615,38.47064,21.19468,,,350000,4917366.546031194,1906795.5259779103,4164217.989020672,1562.4494004394794
2023-02-01 05:06:42,0.010722748,38.47318,21.19429,,,350000,4917206.977776761,1906695.1475819491,4164450.882037592,1562.4842446280925
2023-02-01 05:06:47,0.00753837,38.47571,21.19389,,,350000,4917048.4108291175,1906594.1729302963,4164682.8500922476,1562.5200019066965
2023-02-01 05:06:52,0.020364465,38.47825,21.19349,,,350000,4916889.15367177,1906492.9334148448,4164915.72692374,1562.5558130284842
