Time,dTEC,ipplat,ipplon,IPP_alt,IPP_x,IPP_y,IPP_z,distance_to_earthquake
2023-02-01 02:10:47,-0.027760109,44.03224,12.07513,350000,4737427.855532341,1013465.8786475463,4653939.840801285,2386.847058581608
2023-02-01 02:10:52,0.008279476,44.03049,12.07635,350000,4737545.700676371,1013596.5826952186,4653792.355164609,2386.71648110773
2023-02-01 02:10:57,-6.1598e-05,44.02873,12.07757,350000,4737664.334634382,1013727.4617364529,4653644.022404003,2386.5857142788795
2023-02-01 02:11:02,0.002481669,44.02697,12.07879,350000,4737782.960669928,1013858.3453271019,4653495.685282279,2386.454954617716
2023-02-01 02:11:07,0.005662325,44.0252,12.08001,350000,4737902.375402242,1013989.4039564973,4653346.5009377925,2386.3240058570777
2023-02-01 02:11:12,-0.012564832,44.02344,12.08123,350000,4738020.985562931,1014120.2966562645,4653198.155069492,2386.193260599911
2023-02-01 02:11:17,-0.020531455,44.01106,12.09824,350000,4738705.7089559175,1015738.227430558,4652154.553537289,2384.6089414317617
2023-02-01 02:11:22,0.014983031,44.0093,12.09945,350000,4738824.413494879,1015868.3470160151,4652006.172638867,2384.4790157153975
2023-02-01 02:11:27,0.004092825,44.00754,12.10066,350000,4738943.110153528,1015998.471103887,4651857.787380904,2384.349097253338
2023-02-01 02:11:32,-0.015013673,44.00577,12.10186,350000,4739062.772551743,1016127.9433044697,4651708.55462826,2384.219779213166
2023-02-01 02:11:37,-0.000732711,44.00401,12.10307,350000,4739181.453442573,1016258.0763865991,4651560.160626874,2384.08987536068
2023-02-01 02:11:42,-0.009418065,44.00224,12.10427,350000,4739301.100059348,1016387.5575615483,4651410.919081418,2383.9605721253924
2023-02-01 02:11:47,-0.008935685,43.98989,12.12124,350000,4739983.006890967,1018002.3609189476,4650369.4782656105,2382.3801078141137
2023-02-01 02:11:52,0.010027823,43.98812,12.12243,350000,4740102.748786193,1018131.0684732232,4650220.201554664,2382.2516255805795
2023-02-01 02:11:57,-0.018040473,43.98636,12.12362,350000,4740221.686904041,1018259.609488262,4650071.763844758,2382.1233460880567
2023-02-01 02:12:02,0.020339932,43.98459,12.12481,350000,4740341.413124293,1018388.3259023532,4649922.478343881,2381.994878862082
2023-02-01 02:12:07,-0.003061519,43.98282,12.126,350000,4740461.13149206,1018517.0467512665,4649773.188435803,2381.8664191748762
2023-02-01 02:12:12,-0.004260219,43.98105,12.12719,350000,4740580.842007101,1018645.7720346091,4649623.894120673,2381.7379670283476
2023-02-01 02:12:17,-0.014150278,43.97927,12.12838,350000,4740701.34047751,1018774.6727708564,4649473.75189051,2381.6093274755212
2023-02-01 02:12:22,-0.010998912,43.96695,12.14529,350000,4741380.721090084,1020384.7369621934,4648434.443054428,2380.034325962554
2023-02-01 02:12:27,-0.019180162,43.96518,12.14647,350000,4741500.519924539,1020512.6924383469,4648285.109231683,2379.9067033236533
2023-02-01 02:12:32,-0.010906764,43.96341,12.14765,350000,4741620.310947983,1020640.6523020418,4648135.771003329,2379.7790883108064
2023-02-01 02:12:37,0.01614886,43.96164,12.14882,350000,4741740.272317831,1020767.7889631038,4647986.428369511,2379.6522705966768
2023-02-01 02:12:42,0.005632881,43.95986,12.15,350000,4741860.843202641,1020895.9288382488,4647836.237549277,2379.52447646202
2023-02-01 02:12:47,0.019330431,43.95808,12.15117,350000,4741981.584419324,1021023.2454895248,4647686.042273954,2379.3974798245836
2023-02-01 02:12:52,0.007873675,43.94579,12.16804,350000,4742658.166414033,1022630.1701473257,4646648.898279548,2377.826342169089
2023-02-01 02:12:57,0.026527582,43.94402,12.16921,350000,4742778.031046539,1022757.3683359144,4646499.511798116,2377.6995729238474
2023-02-01 02:13:02,0.032754867,43.94224,12.17037,350000,4742898.861580817,1022883.914558563,4646349.276884,2377.573407461068
2023-02-01 02:13:07,0.014445741,43.94046,12.17153,350000,4743019.684330569,1023010.4650999266,4646199.037516254,2377.447249910756
2023-02-01 02:13:12,0.006373158,43.93868,12.17269,350000,4743140.499295558,1023137.0199596207,4646048.793695027,2377.321100274836
2023-02-01 02:13:17,0.002947542,43.9369,12.17385,350000,4743261.3064755425,1023263.5791372592,4645898.545420466,2377.194958555234
2023-02-01 02:13:22,0.019381523,43.92464,12.19068,350000,4743935.09802728,1024867.3586305744,4644863.568370359,2375.6276883377805
2023-02-01 02:13:27,-0.021791481,43.92286,12.19183,350000,4744056.00315482,1024993.1424878583,4644713.284974672,2375.5023707625846
2023-02-01 02:13:32,-0.00057073,43.92108,12.19298,350000,4744176.900538622,1025118.9306162895,4644562.997126963,2375.3770611877912
2023-02-01 02:13:37,-0.000787579,43.9193,12.19412,350000,4744297.969117337,1025243.894979299,4644412.7048273785,2375.2525500197894
2023-02-01 02:13:42,-0.008005649,43.91752,12.19527,350000,4744418.851034908,1025369.6916277818,4644262.4080760665,2375.127256484056
